base_month;account_id;account_status;feature_status;segment;region;service_level;consumption;cost;revenue
01/10/2024;12639594;Assinante;Trial;C;RJ;0.838;14,00;4,06;0,00
01/10/2024;12639675;Trial;Trial;C;SP;0.894;1,00;0,29;0,00
01/10/2024;12639783;Trial;Trial;C;SP;0.855;0,00;0,00;0,00
01/10/2024;12640512;Trial;Trial;C;RJ;0.86;0,00;0,00;0,00
01/10/2024;12642105;Trial;Trial;C;CE;0.843;1,00;0,29;0,00
01/10/2024;12651906;Trial;Trial;C;SP;0.868;0,00;0,00;0,00
01/10/2024;12656712;Trial;Trial;C;SP;0.855;0,00;0,00;0,00
01/10/2024;12657441;Trial;Trial;C;RJ;0.889;0,00;0,00;0,00
01/10/2024;12665595;Assinante;Trial;B;SP;0.817;87,00;25,23;0,00
01/10/2024;12677232;Assinante;Trial;C;CE;0.847;10,00;2,90;0,00
01/10/2024;12689085;Assinante;Trial;C;SP;0.834;12,00;34799999999999900,00;0,00
01/10/2024;12706824;Assinante;Assinante;C;SP;0.868;34,00;9,86;47,60
01/10/2024;12709038;Assinante;Assinante;C;RJ;0.847;29,00;8,41;40,60
01/10/2024;12710982;Assinante;Trial;C;SP;0.847;20,00;5,80;0,00
01/10/2024;12715383;Assinante;Trial;C;MG;0.821;12,00;34799999999999900,00;0,00
01/10/2024;12723753;Trial;Trial;C;SP;0.843;0,00;0,00;0,00
01/10/2024;12724509;Assinante;Trial;C;PB;0.838;10,00;2,90;0,00
01/10/2024;12727182;Assinante;Trial;B;PB;0.851;22,00;6,38;0,00
01/10/2024;12730719;Trial;Trial;C;RJ;0.843;0,00;0,00;0,00
01/10/2024;12741627;Assinante;Assinante;C;MG;0.851;49,00;14,21;68,60
01/10/2024;12743058;Assinante;Assinante;C;SP;0.868;10,00;2,90;14,00
01/10/2024;12752751;Assinante;Trial;C;SP;0.826;5,00;1,45;0,00
01/10/2024;12755640;Assinante;Assinante;C;PB;0.834;46,00;13,34;6439999999999990,00
01/10/2024;12755829;Assinante;Trial;B;SP;0.826;152,00;44,08;0,00
01/10/2024;12775107;Desistente;Trial;C;RJ;0.843;6,00;17399999999999900,00;0,00
01/10/2024;12779751;Trial;Trial;C;SP;0.855;0,00;0,00;0,00
01/10/2024;12786825;Assinante;Trial;C;SP;0.855;60,00;17,40;0,00
01/10/2024;12787608;Trial;Trial;C;RJ;0.864;0,00;0,00;0,00
01/10/2024;12788040;Assinante;Trial;C;RJ;0.864;59,00;17,11;0,00
01/10/2024;12791685;Assinante;Assinante;B;PB;0.906;58,00;16,82;8119999999999990,00
01/10/2024;12808722;Assinante;Trial;C;CE;0.809;33,00;9,57;0,00
01/10/2024;12809883;Assinante;Trial;C;PB;0.868;410,00;118,90;0,00
01/10/2024;12826947;Assinante;Trial;C;CE;0.843;40,00;11,60;0,00
01/10/2024;12832455;Assinante;Trial;C;SP;0.86;84,00;24,36;0,00
01/10/2024;12833265;Assinante;Trial;C;PB;0.889;125,00;36,25;0,00
01/10/2024;12842229;Assinante;Assinante;C;SP;0.843;44,00;12,76;61,60
01/10/2024;12851544;Assinante;Trial;C;CE;0.864;2887,00;8372299999999990,00;0,00
01/10/2024;12851841;Assinante;Assinante;B;PB;0.872;113,00;32,77;158,20
01/10/2024;12855216;Assinante;Trial;C;SP;0.877;53,00;15,37;0,00
01/10/2024;12862209;Assinante;Trial;B;RJ;0.877;217,00;6292999999999990,00;0,00
01/10/2024;12886347;Assinante;Trial;C;RJ;0.855;41,00;11,89;0,00
01/10/2024;12894177;Assinante;Trial;C;CE;0.868;6,00;17399999999999900,00;0,00
01/10/2024;12904923;Assinante;Trial;B;SP;0.843;71,00;20,59;0,00
01/10/2024;12908811;Assinante;Trial;C;MG;0.864;17,00;4,93;0,00
01/10/2024;12912726;Trial;Trial;C;RJ;0.877;9,00;2,61;0,00
01/10/2024;12918396;Assinante;Trial;C;RJ;0.855;103,00;29,87;0,00
01/10/2024;12925632;Assinante;Trial;C;SP;0.881;1077,00;312,33;0,00
01/10/2024;12927441;Assinante;Trial;C;MG;0.847;40,00;11,60;0,00
01/10/2024;12943803;Trial;Trial;C;RJ;0.855;1,00;0,29;0,00
01/10/2024;12961515;Assinante;Trial;C;SP;0.847;36,00;10,44;0,00
01/10/2024;12987570;Trial;Trial;C;MG;0.834;1,00;0,29;0,00
01/10/2024;12994563;Assinante;Trial;C;CE;0.847;660,00;191,40;0,00
01/10/2024;13001853;Assinante;Trial;B;RJ;0.855;506,00;14673999999999900,00;0,00
01/10/2024;13002528;Assinante;Assinante;B;SP;0.838;38,00;11,02;53,20
01/10/2024;13033173;Assinante;Trial;C;SP;0.86;25,00;7249999999999990,00;0,00
01/10/2024;13042434;Assinante;Assinante;C;PB;0.881;8,00;2,32;11,20
01/10/2024;13049184;Trial Expirado;Trial;C;SP;0.813;343,00;99,47;0,00
01/10/2024;13051425;Assinante;Trial;C;SP;0.86;43,00;12,47;0,00
01/10/2024;13051749;Assinante;Trial;C;MG;0.843;132,00;38,28;0,00
01/10/2024;13055799;Assinante;Trial;C;RJ;0.813;37,00;10,73;0,00
01/10/2024;13062981;Assinante;Trial;C;MG;0.843;9,00;2,61;0,00
01/10/2024;13105263;Assinante;Trial;C;RJ;0.838;34,00;9,86;0,00
01/10/2024;13112823;Assinante;Trial;C;PB;0.821;48,00;13919999999999900,00;0,00
01/10/2024;13122597;Assinante;Assinante;C;PB;0.898;232,00;67,28;32479999999999900,00
01/10/2024;13125918;Assinante;Trial;B;SP;0.843;105,00;30,45;0,00
01/10/2024;13138824;Assinante;Trial;B;RJ;0.838;233,00;67,57;0,00
01/10/2024;13147221;Assinante;Trial;C;SP;0.872;11,00;3,19;0,00
01/10/2024;13151946;Assinante;Trial;C;MG;0.804;12,00;34799999999999900,00;0,00
01/10/2024;13172466;Desistente;Trial;C;SP;0.868;0,00;0,00;0,00
01/10/2024;13215612;Desistente;Trial;B;MG;0.851;47,00;13,63;0,00
01/10/2024;13215720;Assinante;Trial;C;PB;0.906;134,00;38,86;0,00
01/10/2024;13233432;Assinante;Trial;C;RJ;0.843;35,00;10,15;0,00
01/10/2024;13251090;Assinante;Trial;C;SP;0.826;18,00;5,22;0,00
01/10/2024;13260918;Assinante;Trial;C;RJ;0.864;4,00;1,16;0,00
01/10/2024;13279926;Assinante;Trial;C;MG;0.826;40,00;11,60;0,00
01/10/2024;13295937;Assinante;Trial;C;PB;0.864;62,00;17,98;0,00
01/10/2024;13301688;Assinante;Trial;C;PB;0.838;36,00;10,44;0,00
01/10/2024;13306251;Assinante;Trial;C;SP;0.855;28,00;8,12;0,00
01/10/2024;13327716;Assinante;Trial;C;PB;0.851;100,00;29,00;0,00
01/10/2024;13335357;Assinante;Assinante;C;RJ;0.872;43,00;12,47;60,20
01/10/2024;13340055;Assinante;Trial;C;SP;0.847;58,00;16,82;0,00
01/10/2024;13341351;Assinante;Trial;B;SP;0.834;58,00;16,82;0,00
01/10/2024;13352367;Trial;Trial;;MG;0.826;0,00;0,00;0,00
01/10/2024;13352610;Trial Expirado;Trial;C;SP;0.864;0,00;0,00;0,00
01/10/2024;13376721;Assinante;Assinante;B;SP;0.86;14,00;4,06;19,60
01/10/2024;13386576;Assinante;Trial;C;SP;0.834;13,00;3,77;0,00
01/10/2024;13391382;Desistente;Trial;C;PB;0.83;40,00;11,60;0,00
01/10/2024;13406853;Assinante;Trial;C;MG;0.864;6,00;17399999999999900,00;0,00
01/10/2024;13408959;Assinante;Trial;C;RJ;0.847;16,00;4,64;0,00
01/10/2024;13431909;Assinante;Trial;C;SP;0.851;12,00;34799999999999900,00;0,00
01/10/2024;13446246;Assinante;Trial;C;MG;0.864;30,00;8,70;0,00
01/10/2024;13454481;Trial Expirado;Trial;C;PB;0.83;4,00;1,16;0,00
01/10/2024;13465227;Assinante;Assinante;C;SP;0.86;144,00;41,76;201,60
01/10/2024;13466010;Assinante;Trial;C;SP;0.872;17,00;4,93;0,00
01/10/2024;13467306;Assinante;Trial;C;RJ;0.851;75,00;21,75;0,00
01/10/2024;13498140;Desistente;Trial;C;SP;0.855;8,00;2,32;0,00
01/10/2024;13498950;Assinante;Trial;C;PB;0.838;18,00;5,22;0,00
01/10/2024;13499571;Assinante;Trial;C;SP;0.864;7,00;2,03;0,00
01/10/2024;13502919;Assinante;Trial;C;SP;0.83;189,00;54,81;0,00
01/10/2024;13514070;Assinante;Trial;C;MG;0.821;18,00;5,22;0,00
01/10/2024;13517553;Assinante;Trial;C;SP;0.847;505,00;146,45;0,00
01/10/2024;13521009;Assinante;Assinante;C;SP;0.851;14,00;4,06;19,60
01/10/2024;13526490;Trial Expirado;Trial;B;RJ;0.864;24,00;6959999999999990,00;0,00
01/10/2024;13528623;Assinante;Trial;C;SP;0.864;10,00;2,90;0,00
01/10/2024;13531080;Assinante;Trial;B;RJ;0.847;75,00;21,75;0,00
01/10/2024;13531404;Assinante;Trial;C;CE;0.834;6,00;17399999999999900,00;0,00
01/10/2024;13560051;Assinante;Trial;C;MG;0.86;2,00;0,58;0,00
01/10/2024;13569960;Assinante;Assinante;C;SP;0.868;8,00;2,32;11,20
01/10/2024;13574469;Assinante;Assinante;C;SP;0.838;144,00;41,76;201,60
01/10/2024;13577115;Assinante;Assinante;C;SP;0.838;39,00;11,31;54,60
01/10/2024;13580436;Assinante;Trial;C;RJ;0.838;7,00;2,03;0,00
01/10/2024;13580463;Assinante;Trial;C;SP;0.809;3,00;0,87;0,00
01/10/2024;13584567;Assinante;Trial;C;PB;0.83;1,00;0,29;0,00
01/10/2024;13593909;Assinante;Trial;C;RJ;0.851;19,00;5,51;0,00
01/10/2024;13615077;Assinante;Trial;B;RJ;0.838;122,00;35379999999999900,00;0,00
01/10/2024;13616481;Assinante;Trial;C;SP;0.855;3,00;0,87;0,00
01/10/2024;13616616;Trial Expirado;Trial;C;PB;0.826;22,00;6,38;0,00
01/10/2024;13623663;Desistente;Trial;B;SP;0.843;10,00;2,90;0,00
01/10/2024;13635732;Trial Expirado;Trial;C;PB;0.855;41,00;11,89;0,00
01/10/2024;13662381;Assinante;Assinante;B;SP;0.864;49,00;14,21;68,60
01/10/2024;13686546;Assinante;Trial;C;PB;0.868;18,00;5,22;0,00
01/10/2024;13785420;Assinante;Assinante;C;SP;0.847;10,00;2,90;14,00
01/10/2024;13804671;Desistente;Trial;C;MG;0.851;121,00;35,09;0,00
01/10/2024;13810368;Assinante;Assinante;C;SP;0.838;28,00;8,12;39,20
01/10/2024;13813068;Assinante;Assinante;C;SP;0.86;17,00;4,93;23,80
01/10/2024;13814931;Assinante;Assinante;B;CE;0.877;131,00;37,99;183,40
01/10/2024;13826730;Assinante;Trial;C;MG;0.855;17,00;4,93;0,00
01/10/2024;13831293;Desistente;Trial;C;RJ;0.843;48,00;13919999999999900,00;0,00
01/10/2024;13851084;Assinante;Trial;C;RJ;0.83;32,00;9,28;0,00
01/10/2024;13871982;Assinante;Trial;C;SP;0.851;7,00;2,03;0,00
01/10/2024;13907892;Assinante;Assinante;C;SP;0.889;12,00;34799999999999900,00;16799999999999900,00
01/10/2024;13917018;Assinante;Trial;C;PB;0.86;142,00;41,18;0,00
01/10/2024;13917855;Assinante;Assinante;B;SP;0.83;214,00;62,06;299,60
01/10/2024;13935540;Assinante;Assinante;C;MG;0.864;32,00;9,28;44,80
01/10/2024;13939347;Assinante;Assinante;C;SP;0.821;2,00;0,58;2,80
01/10/2024;13954170;Assinante;Trial;C;SP;0.821;24,00;6959999999999990,00;0,00
01/10/2024;13963674;Assinante;Trial;C;RJ;0.881;41,00;11,89;0,00
01/10/2024;13970802;Assinante;Trial;C;RJ;0.868;1,00;0,29;0,00
01/10/2024;14007846;Desistente;Trial;C;RJ;0.877;4,00;1,16;0,00
01/10/2024;14010195;Desistente;Trial;C;MG;0.847;6,00;17399999999999900,00;0,00
01/10/2024;14014974;Assinante;Trial;C;SP;0.851;5,00;1,45;0,00
01/10/2024;14026179;Assinante;Trial;C;PB;0.86;103,00;29,87;0,00
01/10/2024;14036088;Assinante;Assinante;B;RJ;0.86;5,00;1,45;7,00
01/10/2024;14039571;Trial Expirado;Trial;C;RJ;0.855;57,00;16529999999999900,00;0,00
01/10/2024;14040516;Assinante;Assinante;C;RJ;0.868;373,00;108,17;5221999999999990,00
01/10/2024;14042649;Desistente;Trial;C;RJ;0.881;46,00;13,34;0,00
01/10/2024;14076534;Assinante;Assinante;C;RJ;0.894;11,00;3,19;15,40
01/10/2024;14081043;Trial;Trial;C;MG;0.834;0,00;0,00;0,00
01/10/2024;14083284;Assinante;Trial;C;SP;0.847;55,00;15,95;0,00
01/10/2024;14083959;Assinante;Trial;C;SP;0.843;312,00;90,48;0,00
01/10/2024;14086551;Assinante;Assinante;C;SP;0.86;28,00;8,12;39,20
01/10/2024;14087037;Assinante;Assinante;C;SP;0.877;57,00;16529999999999900,00;79,80
01/10/2024;14091924;Assinante;Assinante;C;SP;0.889;11,00;3,19;15,40
01/10/2024;14103966;Assinante;Trial;C;SP;0.851;13,00;3,77;0,00
01/10/2024;14104317;Assinante;Trial;C;MG;0.843;54,00;15659999999999900,00;0,00
01/10/2024;14104992;Assinante;Assinante;C;SP;0.834;11,00;3,19;15,40
01/10/2024;14124081;Assinante;Assinante;C;RJ;0.868;47,00;13,63;65,80
01/10/2024;14124378;Assinante;Trial;C;SP;0.864;62,00;17,98;0,00
01/10/2024;14124567;Assinante;Trial;C;RJ;0.868;3,00;0,87;0,00
01/10/2024;14127159;Assinante;Trial;C;RJ;0.838;17,00;4,93;0,00
01/10/2024;14134206;Assinante;Assinante;C;SP;0.834;85,00;24,65;119,00
01/10/2024;14148867;Assinante;Assinante;B;PB;0.877;101,00;29,29;14139999999999900,00
01/10/2024;14154213;Assinante;Trial;B;SP;0.868;64,00;18,56;0,00
01/10/2024;14154753;Assinante;Assinante;C;PB;0.864;182,00;52,78;254,80
01/10/2024;14157291;Assinante;Assinante;C;SP;0.864;21,00;6,09;29,40
01/10/2024;14169144;Assinante;Assinante;C;SP;0.855;1,00;0,29;1,40
01/10/2024;14172600;Assinante;Trial;B;SP;0.83;21,00;6,09;0,00
01/10/2024;14176002;Assinante;Assinante;C;SP;0.843;48,00;13919999999999900,00;6719999999999990,00
01/10/2024;14182536;Assinante;Assinante;C;CE;0.838;21,00;6,09;29,40
01/10/2024;14184831;Trial Expirado;Trial;C;RJ;0.868;21,00;6,09;0,00
01/10/2024;14192067;Trial;Trial;C;CE;0.881;0,00;0,00;0,00
01/10/2024;14206053;Assinante;Assinante;C;SP;0.821;34,00;9,86;47,60
01/10/2024;14210319;Assinante;Assinante;C;SP;0.86;5,00;1,45;7,00
01/10/2024;14221848;Assinante;Assinante;C;PB;0.821;24,00;6959999999999990,00;33599999999999900,00
01/10/2024;14227005;Assinante;Trial;C;PB;0.813;39,00;11,31;0,00
01/10/2024;14232999;Assinante;Trial;C;RJ;0.83;6,00;17399999999999900,00;0,00
01/10/2024;14233458;Assinante;Assinante;C;PB;0.838;279,00;80,91;390,60
01/10/2024;14246769;Assinante;Assinante;C;SP;0.843;5,00;1,45;7,00
01/10/2024;14249145;Assinante;Trial;C;SP;0.838;34,00;9,86;0,00
01/10/2024;14251575;Assinante;Assinante;C;PB;0.83;27,00;7829999999999990,00;37,80
01/10/2024;14254437;Assinante;Trial;C;SP;0.86;72,00;20,88;0,00
01/10/2024;14260890;Assinante;Assinante;C;RJ;0.855;51,00;14,79;7139999999999990,00
01/10/2024;14265642;Assinante;Trial;C;RJ;0.877;59,00;17,11;0,00
01/10/2024;14269044;Trial;Trial;C;CE;0.851;14,00;4,06;0,00
01/10/2024;14274822;Assinante;Trial;C;PB;0.881;4,00;1,16;0,00
01/10/2024;14278737;Desistente;Trial;C;SP;0.864;18,00;5,22;0,00
01/10/2024;14280411;Assinante;Assinante;B;SP;0.83;9,00;2,61;12,60
01/10/2024;14281383;Trial;Trial;C;PB;0.851;107,00;31,03;0,00
01/10/2024;14281491;Assinante;Assinante;C;PB;0.877;24,00;6959999999999990,00;33599999999999900,00
01/10/2024;14289969;Assinante;Assinante;C;SP;0.843;29,00;8,41;40,60
01/10/2024;14291751;Assinante;Assinante;C;SP;0.855;59,00;17,11;82,60
01/10/2024;14301012;Assinante;Trial;C;SP;0.86;1,00;0,29;0,00
01/10/2024;14302929;Assinante;Assinante;C;RJ;0.826;21,00;6,09;29,40
01/10/2024;14318940;Assinante;Trial;C;SP;0.86;205,00;59,45;0,00
01/10/2024;14319561;Desistente;Trial;C;SP;0.813;7,00;2,03;0,00
01/10/2024;14327229;Assinante;Trial;C;RJ;0.851;6,00;17399999999999900,00;0,00
01/10/2024;14328498;Assinante;Trial;C;SP;0.855;17,00;4,93;0,00
01/10/2024;14340189;Trial Expirado;Trial;C;SP;0.868;19,00;5,51;0,00
01/10/2024;14345589;Desistente;Trial;C;MG;0.877;38,00;11,02;0,00
01/10/2024;14353959;Assinante;Assinante;C;RJ;0.817;32,00;9,28;44,80
01/10/2024;14357010;Assinante;Assinante;C;MG;0.834;45,00;13,05;6299999999999990,00
01/10/2024;14359278;Assinante;Assinante;C;RJ;0.843;129,00;37,41;180,60
01/10/2024;14370240;Assinante;Trial;C;PB;0.838;4,00;1,16;0,00
01/10/2024;14375181;Assinante;Trial;B;CE;0.872;59,00;17,11;0,00
01/10/2024;14375208;Desistente;Trial;C;SP;0.889;66,00;19,14;0,00
01/10/2024;14375289;Assinante;Trial;C;CE;0.877;7,00;2,03;0,00
01/10/2024;14375721;Assinante;Assinante;C;RJ;0.855;49,00;14,21;68,60
01/10/2024;14376882;Assinante;Trial;C;RJ;0.834;44,00;12,76;0,00
01/10/2024;14377584;Assinante;Assinante;C;SP;0.843;26,00;7539999999999990,00;36,40
01/10/2024;14377773;Assinante;Assinante;C;SP;0.86;20,00;5,80;28,00
01/10/2024;14380176;Trial Expirado;Trial;C;CE;0.864;16,00;4,64;0,00
01/10/2024;14380527;Trial;Trial;C;SP;0.864;18,00;5,22;0,00
01/10/2024;14381229;Assinante;Trial;C;RJ;0.889;25,00;7249999999999990,00;0,00
01/10/2024;14381337;Trial Expirado;Trial;C;SP;0.872;5,00;1,45;0,00
01/10/2024;14381904;Trial Expirado;Trial;C;RJ;0.872;0,00;0,00;0,00
01/10/2024;14382930;Assinante;Assinante;B;PB;0.821;80,00;23,20;112,00
01/10/2024;14384010;Trial Expirado;Trial;C;RJ;0.86;10,00;2,90;0,00
01/10/2024;14385927;Trial Expirado;Trial;C;RJ;0.83;2,00;0,58;0,00
01/10/2024;14385981;Trial Expirado;Trial;C;SP;0.868;12,00;34799999999999900,00;0,00
01/10/2024;14386548;Trial Expirado;Trial;C;SP;0.894;73,00;21,17;0,00
01/10/2024;14387655;Trial Expirado;Trial;C;RJ;0.83;7,00;2,03;0,00
01/10/2024;14388789;Trial Expirado;Trial;C;SP;0.834;19,00;5,51;0,00
01/10/2024;14388870;Assinante;Assinante;C;SP;0.821;17,00;4,93;23,80
01/10/2024;14389410;Trial Expirado;Trial;C;MG;0.826;5,00;1,45;0,00
01/10/2024;14392920;Trial Expirado;Trial;B;SP;0.889;26,00;7539999999999990,00;0,00
01/10/2024;14393892;Assinante;Assinante;C;PB;0.868;39,00;11,31;54,60
01/10/2024;14394918;Assinante;Trial;B;MG;0.843;37,00;10,73;0,00
01/10/2024;14395566;Trial Expirado;Trial;C;SP;0.872;9,00;2,61;0,00
01/10/2024;14396106;Trial Expirado;Trial;C;PB;0.834;16,00;4,64;0,00
01/10/2024;14397024;Trial Expirado;Trial;C;RJ;0.826;138,00;40,02;0,00
01/10/2024;14397294;Assinante;Assinante;C;CE;0.834;4,00;1,16;5,60
01/10/2024;14402613;Trial Expirado;Trial;C;SP;0.872;11,00;3,19;0,00
01/10/2024;14408202;Assinante;Trial;B;SP;0.847;41,00;11,89;0,00
01/10/2024;14408580;Assinante;Trial;C;RJ;0.851;11,00;3,19;0,00
01/10/2024;14408715;Assinante;Trial;C;SP;0.864;16,00;4,64;0,00
01/10/2024;14410335;Assinante;Trial;B;MG;0.843;1,00;0,29;0,00
01/10/2024;14410578;Trial Expirado;Trial;B;MG;0.851;118,00;34,22;0,00
01/10/2024;14411172;Trial Expirado;Trial;C;RJ;0.821;2,00;0,58;0,00
01/10/2024;14412036;Trial Expirado;Trial;C;CE;0.885;1,00;0,29;0,00
01/10/2024;14413629;Trial Expirado;Trial;C;SP;0.843;24,00;6959999999999990,00;0,00
01/10/2024;14414115;Assinante;Assinante;C;SP;0.83;32,00;9,28;44,80
01/10/2024;14414844;Trial Expirado;Trial;C;MG;0.864;3,00;0,87;0,00
01/10/2024;14414979;Trial Expirado;Trial;;PB;0.868;7,00;2,03;0,00
01/10/2024;14418273;Trial Expirado;Trial;;MG;0.855;13,00;3,77;0,00
01/10/2024;14418867;Trial Expirado;Trial;;RJ;0.864;4,00;1,16;0,00
01/10/2024;14419569;Assinante;Assinante;C;SP;0.881;10,00;2,90;14,00
01/10/2024;14420514;Trial Expirado;Trial;C;RJ;0.894;12,00;34799999999999900,00;0,00
01/10/2024;14422242;Assinante;Assinante;C;CE;0.864;78,00;22,62;109,20
01/10/2024;14423106;Trial Expirado;Trial;C;PB;0.838;8,00;2,32;0,00
01/10/2024;14426751;Trial Expirado;Trial;C;SP;0.847;2,00;0,58;0,00
01/10/2024;14427480;Trial Expirado;Trial;C;SP;0.847;5,00;1,45;0,00
01/10/2024;14428803;Trial Expirado;Trial;C;RJ;0.851;1,00;0,29;0,00
01/10/2024;14429235;Desistente;Trial;C;SP;0.834;243,00;70,47;0,00
01/10/2024;14430990;Assinante;Assinante;C;RJ;0.826;15,00;4,35;21,00
01/10/2024;14431206;Trial Expirado;Trial;C;PB;0.877;16,00;4,64;0,00
01/10/2024;14433231;Trial Expirado;Trial;C;MG;0.881;18,00;5,22;0,00
01/10/2024;14434122;Trial Expirado;Trial;C;CE;0.851;30,00;8,70;0,00
01/10/2024;14434203;Desistente;Trial;C;MG;0.872;4,00;1,16;0,00
01/10/2024;14434959;Trial;Trial;;SP;0.847;0,00;0,00;0,00
01/10/2024;14435850;Assinante;Assinante;C;RJ;0.86;33,00;9,57;46,20
01/10/2024;14436255;Assinante;Trial;C;PB;0.83;3,00;0,87;0,00
01/10/2024;14436552;Trial Expirado;Trial;C;PB;0.838;4,00;1,16;0,00
01/10/2024;14438307;Assinante;Trial;C;SP;0.851;7,00;2,03;0,00
01/10/2024;14439954;Trial Expirado;Trial;C;SP;0.855;20,00;5,80;0,00
01/10/2024;14440575;Trial Expirado;Trial;B;MG;0.855;163,00;47,27;0,00
01/10/2024;14441061;Assinante;Assinante;C;MG;0.86;6,00;17399999999999900,00;8399999999999990,00
01/10/2024;14442249;Assinante;Trial;C;PB;0.864;26,00;7539999999999990,00;0,00
01/10/2024;14444949;Trial Expirado;Trial;C;SP;0.834;371,00;107,59;0,00
01/10/2024;14445111;Assinante;Assinante;C;SP;0.864;18,00;5,22;25,20
01/10/2024;14447892;Trial Expirado;Trial;C;RJ;0.826;2,00;0,58;0,00
01/10/2024;14448459;Trial Expirado;Trial;C;RJ;0.843;31,00;8,99;0,00
01/10/2024;14449188;Assinante;Trial;C;SP;0.843;3,00;0,87;0,00
01/10/2024;14449458;Assinante;Trial;C;RJ;0.881;127,00;36,83;0,00
01/10/2024;14450808;Trial Expirado;Trial;;SP;0.843;35,00;10,15;0,00
01/10/2024;14451591;Assinante;Trial;C;CE;0.847;56,00;16,24;0,00
01/10/2024;14452698;Trial Expirado;Trial;C;MG;0.809;39,00;11,31;0,00
01/10/2024;14452752;Desistente;Trial;C;RJ;0.86;9,00;2,61;0,00
01/10/2024;14452887;Trial Expirado;Trial;C;SP;0.843;1,00;0,29;0,00
01/10/2024;14456235;Assinante;Assinante;C;PB;0.817;9,00;2,61;12,60
01/10/2024;14456370;Trial Expirado;Trial;C;CE;0.86;14,00;4,06;0,00
01/10/2024;14457774;Assinante;Assinante;C;SP;0.868;633,00;183,57;8861999999999990,00
01/10/2024;14457801;Trial Expirado;Trial;;RJ;0.881;6,00;17399999999999900,00;0,00
01/10/2024;14460474;Trial Expirado;Trial;C;SP;0.83;5,00;1,45;0,00
01/10/2024;14461446;Assinante;Assinante;C;SP;0.872;7,00;2,03;9,80
01/10/2024;14464470;Assinante;Assinante;C;PB;0.864;43,00;12,47;60,20
01/10/2024;14465442;Trial;Trial;C;SP;0.855;107,00;31,03;0,00
01/10/2024;14465874;Assinante;Trial;C;RJ;0.821;25,00;7249999999999990,00;0,00
01/10/2024;14467116;Trial Expirado;Trial;C;PB;0.813;1,00;0,29;0,00
01/10/2024;14467143;Trial Expirado;Trial;C;PB;0.872;0,00;0,00;0,00
01/10/2024;14468925;Trial Expirado;Trial;;RJ;0.83;49,00;14,21;0,00
01/10/2024;14472219;Trial Expirado;Trial;C;SP;0.847;21,00;6,09;0,00
01/10/2024;14473272;Assinante;Assinante;B;SP;0.843;35,00;10,15;49,00
01/10/2024;14475702;Desistente;Trial;C;SP;0.838;2,00;0,58;0,00
01/10/2024;14475864;Assinante;Assinante;C;SP;0.851;1,00;0,29;1,40
01/10/2024;14476080;Trial Expirado;Trial;C;SP;0.838;27,00;7829999999999990,00;0,00
01/10/2024;14476836;Trial Expirado;Trial;C;RJ;0.83;25,00;7249999999999990,00;0,00
01/10/2024;14478402;Trial Expirado;Trial;C;SP;0.826;44,00;12,76;0,00
01/10/2024;14479050;Assinante;Assinante;B;PB;0.855;100,00;29,00;140,00
01/10/2024;14480859;Assinante;Assinante;C;SP;0.834;3,00;0,87;4199999999999990,00
01/10/2024;14480994;Trial Expirado;Trial;C;RJ;0.847;80,00;23,20;0,00
01/10/2024;14481048;Trial Expirado;Trial;C;RJ;0.834;90,00;26,10;0,00
01/10/2024;14481615;Trial;Trial;B;CE;0.804;83,00;24,07;0,00
01/10/2024;14483127;Trial Expirado;Trial;C;RJ;0.855;0,00;0,00;0,00
01/10/2024;14483262;Assinante;Assinante;B;SP;0.855;31,00;8,99;43,40
01/10/2024;14483343;Trial Expirado;Trial;;CE;0.889;8,00;2,32;0,00
01/10/2024;14484396;Desistente;Trial;C;SP;0.813;4,00;1,16;0,00
01/10/2024;14486853;Trial Expirado;Trial;C;PB;0.847;19,00;5,51;0,00
01/10/2024;14489904;Trial Expirado;Trial;C;RJ;0.851;10,00;2,90;0,00
01/10/2024;14490012;Trial Expirado;Trial;C;SP;0.855;23,00;6,67;0,00
01/10/2024;14490228;Assinante;Assinante;C;SP;0.86;13,00;3,77;18,20
01/10/2024;14491740;Assinante;Trial;C;PB;0.868;73,00;21,17;0,00
01/10/2024;14491794;Trial;Trial;C;SP;0.843;100,00;29,00;0,00
01/10/2024;14493279;Trial Expirado;Trial;C;RJ;0.821;52,00;15079999999999900,00;0,00
01/10/2024;14495169;Assinante;Trial;B;SP;0.86;25,00;7249999999999990,00;0,00
01/10/2024;14495628;Trial Expirado;Trial;C;SP;0.911;5,00;1,45;0,00
01/10/2024;14498706;Assinante;Trial;C;RJ;0.834;43,00;12,47;0,00
01/10/2024;14499246;Assinante;Assinante;C;MG;0.864;48,00;13919999999999900,00;6719999999999990,00
01/10/2024;14499759;Trial Expirado;Trial;C;SP;0.877;1,00;0,29;0,00
01/10/2024;14502756;Assinante;Assinante;C;CE;0.881;5,00;1,45;7,00
01/10/2024;14502837;Trial Expirado;Trial;C;CE;0.83;1,00;0,29;0,00
01/10/2024;14502891;Trial Expirado;Trial;C;SP;0.809;4,00;1,16;0,00
01/10/2024;14502972;Trial Expirado;Trial;C;SP;0.843;6,00;17399999999999900,00;0,00
01/10/2024;14506563;Assinante;Trial;B;RJ;0.868;162,00;46,98;0,00
01/10/2024;14509425;Assinante;Assinante;C;MG;0.847;28,00;8,12;39,20
